Title; Author; Year; Original_line
Пилигрим; Иван Бунин; 1908; В большой чалме. Свежеет на закате,
Пилигрим; Иван Бунин; 1908; Ночь впереди — и тело радо ей.Стал и простер ладони в муть зыбей:
Пилигрим; Иван Бунин; 1908; Как раб хранит заветный грош в заплате,
Пилигрим; Иван Бунин; 1908; Хранит душа одну мечту — о плате
Пилигрим; Иван Бунин; 1908; За труд земной, — и все скупей, скупей.Орлиный клюв, глаза совы, но кротки
Пилигрим; Иван Бунин; 1908; Теперь они: глядят туда, где синь
Пилигрим; Иван Бунин; 1908; Святой страны, где слезы звезд — как четки
Пилигрим; Иван Бунин; 1908; И блещут, блещут слезы в небосклоне.
У ворот Сиона, над Кедроном…; Иван Бунин; 1917; У ворот Сиона, над Кедроном,
У ворот Сиона, над Кедроном…; Иван Бунин; 1917; На бугре, ветрами обожженном,
У ворот Сиона, над Кедроном…; Иван Бунин; 1917; Там, где тень бывает от стены,
У ворот Сиона, над Кедроном…; Иван Бунин; 1917; Сел я как-то рядом с прокаженным,
У ворот Сиона, над Кедроном…; Иван Бунин; 1917; Евшим зерна спелой белены.
Лиман песком от моря отделен…; Иван Бунин; 1916; Лиман песком от моря отделен.
Лиман песком от моря отделен…; Иван Бунин; 1916; Когда садится солнце за Лиманом,
Лиман песком от моря отделен…; Иван Бунин; 1916; Песок бывает ярко позлащен.
В архипелаге; Иван Бунин; 1908; Осенний день в лиловой крупной зыби
В архипелаге; Иван Бунин; 1908; Блистал, как медь. Эол и Посейдон
В архипелаге; Иван Бунин; 1908; Вели в снастях певучий долгий стон,
В архипелаге; Иван Бунин; 1908; И наш корабль нырял подобно рыбе.Вдали был мыс. Высоко на изгибе,
В архипелаге; Иван Бунин; 1908; Сквозя, вставал неровный ряд колонн.
В архипелаге; Иван Бунин; 1908; Корабль нырял в лиловой крупной зыби.Не все ль равно, что это старый храм,
В архипелаге; Иван Бунин; 1908; Что на мысу — забытый портик Феба!
В архипелаге; Иван Бунин; 1908; Запомнил я лишь ряд колонн да небо.Дым облаков курился по горам,
В архипелаге; Иван Бунин; 1908; Пустынный мыс был схож с ковригой хлеба.
В архипелаге; Иван Бунин; 1908; Я жил во сне. Богов творил я сам.
Звезды горят над безлюдной землею…; Иван Бунин; 1903; Звезды горят над безлюдной землею,
Звезды горят над безлюдной землею…; Иван Бунин; 1903; Царственно блещет святое созвездие Пса:
Звезды горят над безлюдной землею…; Иван Бунин; 1903; Вдруг потемнело — и огненно-красной змеею
Звезды горят над безлюдной землею…; Иван Бунин; 1903; Кто-то прорезал над темной землей небеса.
Обвал; Иван Бунин; 1907; В степи, с обрыва, на сто миль
Обвал; Иван Бунин; 1907; Морская ширь открыта взорам.
Обвал; Иван Бунин; 1907; Внизу, в стремнине — глина, пыль,
Обвал; Иван Бунин; 1907; Щепа и кости с мелким сором.Гудели ночью тополя,
Обвал; Иван Бунин; 1907; Вдруг тяжко охнула земля,
Обвал; Иван Бунин; 1907; Весь берег дрогнул от обвала! Сегодня там стоят, глядят
Обвал; Иван Бунин; 1907; И алой, белой павиликой
Обвал; Иван Бунин; 1907; На солнце зонтики блестят
Обвал; Иван Бунин; 1907; Над бездной пенистой и дикой.Никто не знал, что здесь — погост,
Обвал; Иван Бунин; 1907; Да и теперь — кому он нужен!
Обвал; Иван Бунин; 1907; Весенний ветер свеж и прост,
Обвал; Иван Бунин; 1907; Да море берег косит, косит
Обвал; Иван Бунин; 1907; Серпами волн — и от земли
Обвал; Иван Бунин; 1907; Далеко сор ее уносит!
О, слез невыплаканных яд!..; Иван Бунин; 1922; О, слез невыплаканных яд!
О, слез невыплаканных яд!..; Иван Бунин; 1922; О, тщетной ненависти пламень!
О, слез невыплаканных яд!..; Иван Бунин; 1922; Блажен, кто раздробит о камень
О, слез невыплаканных яд!..; Иван Бунин; 1922; Твоих, Блудница, новых чад,
О, слез невыплаканных яд!..; Иван Бунин; 1922; Рожденных в лютые мгновенья
О, слез невыплаканных яд!..; Иван Бунин; 1922; Твоих утех — и наших мук!
О, слез невыплаканных яд!..; Иван Бунин; 1922; Блажен тебя разящий лук
О, слез невыплаканных яд!..; Иван Бунин; 1922; Господнего святого мщенья!
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Какая тёплая и тёмная заря!
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Давным-давно закат, чуть тлея, чуть горя,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Померк над сонными весенними полями,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; И мягкими на все ложится ночь тенями,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; В вечерние мечты, в раздумье погрузив
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Все, от затихших рощ до придорожных ив,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; И только вдалеке вечерней тьмой не скрыты
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; На горизонте грустные ракиты.
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Над садом облака нахмурившись стоят,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Весенней сыростью наполнен тихий сад,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Над лугом, над прудом, куда ведут аллеи,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Ночные облака немного посветлее,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Но в чаще, где, сокрыв весенние цветы,
Какая тёплая и тёмная заря; Иван Бунин; Год написания не известен; Склонились кущами зеленые кусты,
Гробница Сафии; Иван Бунин; 1903; Горный ключ по скатам и оврагам,
Гробница Сафии; Иван Бунин; 1903; Полусонный, убегает вниз.
Гробница Сафии; Иван Бунин; 1903; Как чернец, над белым саркофагом
Гробница Сафии; Иван Бунин; 1903; В синем небе замер кипарис.
Облака, как призраки развалин…; Иван Бунин; 1901; Облака, как призраки развалин,
Облака, как призраки развалин…; Иван Бунин; 1901; Встали на заре из-за долин.
Облака, как призраки развалин…; Иван Бунин; 1901; Теплый вечер темен и печален,
Облака, как призраки развалин…; Иван Бунин; 1901; В темном доме я совсем один.
Край без истории…; Иван Бунин; 1916; Край без истории… Все лес да лес, болота,
Край без истории…; Иван Бунин; 1916; Трясины, заводи в ольхе и тростниках,
Край без истории…; Иван Бунин; 1916; Заката летнего краса и позолота,
Край без истории…; Иван Бунин; 1916; Вокруг тепло и блеск. А на низах уж тень,
Край без истории…; Иван Бунин; 1916; Холодный сивый дым… Стою, рублю кремень,
Край без истории…; Иван Бунин; 1916; Курю, стираю пот… Жар стынет — остро, сыро
Край без истории…; Иван Бунин; 1916; И пряно пахнет глушь. Невидимого клира
Край без истории…; Иван Бунин; 1916; Тончайшие поют и ноют голоса.
Край без истории…; Иван Бунин; 1916; Столбом толчется гнус, таинственно и слабо
Край без истории…; Иван Бунин; 1916; Свистят в куге ужи… Вот гаснет полоса
Край без истории…; Иван Бунин; 1916; Чуть греющих лучей, вот заквохтала жаба
Край без истории…; Иван Бунин; 1916; В дымящейся воде… Колтунный край древлян,
Край без истории…; Иван Бунин; 1916; Русь киевских князей, медведей, лосей, туров,
Край без истории…; Иван Бунин; 1916; И теплых сумерек краснеющий шафран.
Надпись на могильной плите; Иван Бунин; 1909; Несть, Господи, грехов и злодеяний
Надпись на могильной плите; Иван Бунин; 1909; Превыше милосердья Твоего!
Надпись на могильной плите; Иван Бунин; 1909; Рабу земли и суетных желаний
Надпись на могильной плите; Иван Бунин; 1909; Прости грехи за горести его.Завет любви хранил я в жизни свято:
Надпись на могильной плите; Иван Бунин; 1909; Во дни тоски, наперекор уму,
Надпись на могильной плите; Иван Бунин; 1909; Я не питал змею вражды на брата,
Надпись на могильной плите; Иван Бунин; 1909; Я все простил, по слову Твоему.Я, тишину познавший гробовую,
Надпись на могильной плите; Иван Бунин; 1909; Я, воспринявший скорби темноты,
Надпись на могильной плите; Иван Бунин; 1909; Из недр земных земле благовествую
Надпись на могильной плите; Иван Бунин; 1909; Глаголы Незакатной Красоты!
Неугасимая лампада; Иван Бунин; Год написания не известен; Она молчит, она теперь спокойна.
Неугасимая лампада; Иван Бунин; Год написания не известен; Но радость не вернётся к ней: в тот день,
Неугасимая лампада; Иван Бунин; Год написания не известен; Когда его могилу закидали
Неугасимая лампада; Иван Бунин; Год написания не известен; Сырой землёй, простилась с нею радость.Она молчит, — её душа теперь
Неугасимая лампада; Иван Бунин; Год написания не известен; Пуста, как намогильная часовня,
Неугасимая лампада; Иван Бунин; Год написания не известен; Где над немой гробницей день и ночь
Неугасимая лампада; Иван Бунин; Год написания не известен; Горит неугасимая лампада.
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Никогда вы не воскреснете, не встанете
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Из гнилых своих гробов!
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Никогда на божий лик не глянете,
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Ибо нет восстанья для рабов -
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Темных слуг корысти, злобы, ярости,
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Мести, страха, похоти и лжи,
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Тучных тел и скучной, грязной старости:
Никогда вы не воскреснете, не встанете…; Иван Бунин; 1916; Закопали — и лежи!
Балагула; Иван Бунин; 1907; Балагула убегает и трясет меня.
Балагула; Иван Бунин; 1907; Рыжий Айзик правит парой и сосет тютюн.
Балагула; Иван Бунин; 1907; Алый мак во ржи мелькает — лепестки огня.
Балагула; Иван Бунин; 1907; Золотятся, льются нити телеграфных струн.«Айзик, Айзик, вы заснули!» — «Ха! А разве пан
Балагула; Иван Бунин; 1907; Правда, правда. Что мне этот грязный Аккерман?
Балагула; Иван Бунин; 1907; Степь привольна, день прохладен, воздух сух и чист.Был я сыном, братом, другом, мужем и отцом,
Балагула; Иван Бунин; 1907; Был в довольстве… Все насмарку! Все не то, не то!
Балагула; Иван Бунин; 1907; Заплачу за путь венчальным золотым кольцом,
Балагула; Иван Бунин; 1907; А потом… Потом в таверну: вывезет лото!
Норд-ост; Иван Бунин; Год написания не известен; Норд-остом жгут пылающие зори.
Норд-ост; Иван Бунин; Год написания не известен; Острей горит Вечерняя звезда.
Норд-ост; Иван Бунин; Год написания не известен; Зелёное взволнованное море
Норд-ост; Иван Бунин; Год написания не известен; Ещё огромней, чем всегда.Закат в огне, звезда дрожит алмазом.
Норд-ост; Иван Бунин; Год написания не известен; Нет, рыбаки воротятся не все!
Норд-ост; Иван Бунин; Год написания не известен; Ледяно-белым, страшным глазом
Норд-ост; Иван Бунин; Год написания не известен; Маяк сверкает на косе.
Скачет пристяжная, снегом обдает…; Иван Бунин; 1897; Сонный зимний ветер надо мной поет,
Скачет пристяжная, снегом обдает…; Иван Бунин; 1897; В полусне волнуясь, по полю бежит,
Скачет пристяжная, снегом обдает…; Иван Бунин; 1897; Вместе с колокольчиком жалобно дрожит.
Молодой король; Иван Бунин; 1916; То не красный голубь метнулся
Молодой король; Иван Бунин; 1916; В черной туче метнулась зарница,
Молодой король; Иван Бунин; 1916; Осветила плетни и хаты,
Молодой король; Иван Бунин; 1916; Говорит королю Елена.
Молодой король; Иван Бунин; 1916; А король на коня садится,
Молодой король; Иван Бунин; 1916; Пробует, крепки ль подпруги,
Молодой король; Иван Бунин; 1916; Ваша королевская милость,
Молодой король; Иван Бунин; 1916; Пожалейте ваше королевство,
Молодой король; Иван Бунин; 1916; Не ездите ночью в горы:
Молодой король; Иван Бунин; 1916; Вражий стан, ваша милость, близко.Король молчит, ни слова,
Молодой король; Иван Бунин; 1916; Пробует, крепко ли стремя.
Молодой король; Иван Бунин; 1916; Пожалейте детей своих малых,
Молодой король; Иван Бунин; 1916; Молодую жену пожалейте,
Молодой король; Иван Бунин; 1916; Король в ответ ей ни слова,
Молодой король; Иван Бунин; 1916; Разбирает в темноте поводья,
Молодой король; Иван Бунин; 1916; Смотрит, как светит на горе зарница.И заплакала Елена горько
Молодой король; Иван Бунин; 1916; И сказала королю тихо:
Молодой король; Иван Бунин; 1916; — Вы у нас ночевали в хате,
Молодой король; Иван Бунин; 1916; Ваша королевская милость,
Молодой король; Иван Бунин; 1916; На беду мою ночевали,
Молодой король; Иван Бунин; 1916; На мое великое счастье.
Молодой король; Иван Бунин; 1916; Побудьте еще хоть до света,
Молодой король; Иван Бунин; 1916; Гром по горам ходит,
Молодой король; Иван Бунин; 1916; Проливной ливень в лужах плещет,
Молодой король; Иван Бунин; 1916; Синяя зарница освещает
Молодой король; Иван Бунин; 1916; Дождевые длинные иглы.
Молодой король; Иван Бунин; 1916; Вороненую черноту ночи,
Молодой король; Иван Бунин; 1916; Мокрые соломенные крыши,
Молодой король; Иван Бунин; 1916; То ли спросонья, с испугу,
Молодой король; Иван Бунин; 1916; Король сидит на крыльце хаты.Ах, хороша, высока Елена!
Молодой король; Иван Бунин; 1916; Смело шагает она по навозу.
Молодой король; Иван Бунин; 1916; Ловко засыпает коню корма.
Сын человеческий; Иван Бунин; Год написания не известен; Я, Иоанн, ваш брат и соучастник
Сын человеческий; Иван Бунин; Год написания не известен; В скорбях и царстве Господа, был изгнан
Сын человеческий; Иван Бунин; Год написания не известен; На Патмос за свидетельство Христа.Я осенен был духом в днень воскресный
Сын человеческий; Иван Бунин; Год написания не известен; И слышал над собою как бы трубный
Сын человеческий; Иван Бунин; Год написания не известен; Могучий глас: «Я Альфа и Омега».Я обратился, дабы видеть очи
Сын человеческий; Иван Бунин; Год написания не известен; Того, кто говорит, и обратившись,
Сын человеческий; Иван Бунин; Год написания не известен; Я видел семь светильников златых.И посреди их пламенников — мужа,
Сын человеческий; Иван Бунин; Год написания не известен; Подиром облеченного по стану
Сын человеческий; Иван Бунин; Год написания не известен; И в поясе из золота — по персям.Его глава и волосы сияли,
Сын человеческий; Иван Бунин; Год написания не известен; Как горный снег, как белая ярина,
Сын человеческий; Иван Бунин; Год написания не известен; И точно пламень огненный — глаза.Стопы его — халколиван горящий,
Сын человеческий; Иван Бунин; Год написания не известен; Как будто раскаленные в горниле,
Сын человеческий; Иван Бунин; Год написания не известен; И глас его был шумом многих вод.Семь звезд в его деснице, меч струился
Сын человеческий; Иван Бунин; Год написания не известен; Из уст его, и лик его — как солнце,
Сын человеческий; Иван Бунин; Год написания не известен; Блистающее в славе сил своих.И, увидав, я пал пред ним, как мертвый.
С темной башни колокол уныло…; Иван Бунин; 1922; С темной башни колокол уныло
С темной башни колокол уныло…; Иван Бунин; 1922; возвещает, что закат угас.
С темной башни колокол уныло…; Иван Бунин; 1922; Вот и снова город ночь сокрыла
С темной башни колокол уныло…; Иван Бунин; 1922; в мягкий сумрак от усталых глаз.
Дия; Иван Бунин; 1907; Штиль в безгранично светлом Ак-Денизе.
Дия; Иван Бунин; 1907; Зацвел миндаль. В ауле тишина
Дия; Иван Бунин; 1907; И теплый блеск. В мечети на карнизе,
Дия; Иван Бунин; 1907; Воркуя, ходят, ходят турмана.На скате, под обрывистым утесом
Дия; Иван Бунин; 1907; Журчит фонтан. Идут оттуда вниз
Дия; Иван Бунин; 1907; Уступы крыш по каменным откосам
Дия; Иван Бунин; 1907; И безграничный виден Ак-Дениз.Она уж там. И весел и спокоен
Дия; Иван Бунин; 1907; Взгляд быстрых глаз. Легка, как горный джин.
Дия; Иван Бунин; 1907; Под шелковым бешметом детски строен
Дия; Иван Бунин; 1907; Высокий стан… Она нальет кувшин, На камень сбросит красные папучи
Дия; Иван Бунин; 1907; — Журчи, журчи, звени, родник певучий,
Дия; Иван Бунин; 1907; Она глядится в зеркало твое!
Стон; Иван Бунин; Год написания не известен; Как розовое море — даль пустынь.
Стон; Иван Бунин; Год написания не известен; Как синий лотос — озеро Мерида.
Стон; Иван Бунин; Год написания не известен; «Встань, сонный раб, и свой шалаш покинь:
Стон; Иван Бунин; Год написания не известен; Уж озлатилась солнцем пирамида».И раб встаёт. От жёсткого одра
Стон; Иван Бунин; Год написания не известен; Идёт под зной и пламень небосклона.
Стон; Иван Бунин; Год написания не известен; Рассвет горит. И в пышном блеске Ра
Стон; Иван Бунин; Год написания не известен; Вдали звучат стенания Мемнона.
Древний образ; Иван Бунин; 1919; Она стоит в серебряном венце,
Древний образ; Иван Бунин; 1919; С закрытыми глазами. Ни кровинки
Древний образ; Иван Бунин; 1919; Нет в голубом младенческом лице
Древний образ; Иван Бунин; 1919; И ручки — как иссохшие тростинки.
Древний образ; Иван Бунин; 1919; За нею кипарисы на холмах,
Древний образ; Иван Бунин; 1919; Небесный град, лепящийся к утесу,
Древний образ; Иван Бунин; 1919; Под ним же Смерть: на корточках, впотьмах,
Древний образ; Иван Бунин; 1919; Оскалив череп, точит косу.
Древний образ; Иван Бунин; 1919; Но ангелы ликуют в вышине:
Древний образ; Иван Бунин; 1919; Бессильны, Смерть, твои угрозы!
Древний образ; Иван Бунин; 1919; И облака в предутреннем огне
Древний образ; Иван Бунин; 1919; Цветут и округляются, как розы.
С корабля; Иван Бунин; 1907; Для жизни жизнь! Вон пенные буруны
С корабля; Иван Бунин; 1907; У сизых каменистых берегов.
С корабля; Иван Бунин; 1907; Вон красный киль давно разбитой шкуны.
С корабля; Иван Бунин; 1907; Но радость неба, свет и бирюза,
С корабля; Иван Бунин; 1907; И блеск костей лишь радует глаза.
Плоты; Иван Бунин; 1916; С востока дует холодом, чернеет зыбь реки
Плоты; Иван Бунин; 1916; Напротив солнца низкого и плещет на пески.Проходит зелень бледная, на отмелях кусты,
Плоты; Иван Бунин; 1916; А ей навстречу — желтые сосновые плоты.А на плотах, что движутся с громадою реки
Плоты; Иван Бунин; 1916; И рдеет красным заревом на холоде закат.
Курган разрыт; Иван Бунин; Год написания не известен; Курган разрыт. В тяжелом саркофаге
Курган разрыт; Иван Бунин; Год написания не известен; Он спит, как страж. Железный меч в руке.
Курган разрыт; Иван Бунин; Год написания не известен; Поют наф ним узорной вязью саги,
Курган разрыт; Иван Бунин; Год написания не известен; Беззвучные, на звучном языке.
Курган разрыт; Иван Бунин; Год написания не известен; Но лик скрыт опущено забрало.
Курган разрыт; Иван Бунин; Год написания не известен; Но плащ истлел на ржавленой броне.
Курган разрыт; Иван Бунин; Год написания не известен; Был воин, вождь. Но имя Смерть украла
Курган разрыт; Иван Бунин; Год написания не известен; И унеслась на черном скакуне.
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; Ночь идет — и темнеет
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; От одежд ее веет
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; Ночь идет и поет
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; Колыбельную песню
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; И к покою зовет.Грустен взор ее темный,
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; Спи-усни, мое сердце!
Ночь идет, и темнеет; Иван Бунин; Год написания не известен; Отдохни… Позабудь.
Солнце полночное, тени лиловые…; Иван Бунин; 1916; Солнце полночное, тени лиловые
Солнце полночное, тени лиловые…; Иван Бунин; 1916; В желтых ухабах тяжелых зыбей.
Солнце полночное, тени лиловые…; Иван Бунин; 1916; Солнце не греет — на лица суровые
Солнце полночное, тени лиловые…; Иван Бунин; 1916; Падает светом холодных лучей.
Всё темней и кудрявей берёзовый лес; Иван Бунин; Год написания не известен; Все темней и кудрявей березовый лес зеленеет,
Всё темней и кудрявей берёзовый лес; Иван Бунин; Год написания не известен; Колокольчики ландышей в чаще зеленой цветут,
Всё темней и кудрявей берёзовый лес; Иван Бунин; Год написания не известен; На рассвете в долинах теплом и черемухой веет,
Всё темней и кудрявей берёзовый лес; Иван Бунин; Год написания не известен; О весенние зори и теплые майские росы!
Всё темней и кудрявей берёзовый лес; Иван Бунин; Год написания не известен; О далекая юность моя!
Порой среди забот и жизненного шума…; Иван Бунин; 1900; Порой среди забот и жизненного шума
Порой среди забот и жизненного шума…; Иван Бунин; 1900; Внезапно набежит мучительная дума
Порой среди забот и жизненного шума…; Иван Бунин; 1900; И гонит образ твой из горестной души,
Порой среди забот и жизненного шума…; Иван Бунин; 1900; Но только лишь останусь я в тиши,
Порой среди забот и жизненного шума…; Иван Бунин; 1900; Спокойной мыслью ничем не возмутимый,
Порой среди забот и жизненного шума…; Иван Бунин; 1900; Твой отражаю лик, желанный и любимый.
Океан под ясною луной…; Иван Бунин; 1911; Океан под ясною луной,
Океан под ясною луной…; Иван Бунин; 1911; Теплой и высокой, бледнолицей,
Океан под ясною луной…; Иван Бунин; 1911; Льется гладкой, медленной волной,
Океан под ясною луной…; Иван Бунин; 1911; Озаряясь жаркою зарницей.
Жгли на кострах за пап и за чертей…; Иван Бунин; 1907; Жгли на кострах за пап и за чертей,
Жгли на кострах за пап и за чертей…; Иван Бунин; 1907; Живьем бросали в олово и серу
Жгли на кострах за пап и за чертей…; Иван Бунин; 1907; За ад и рай, безверие и веру,
Жгли на кострах за пап и за чертей…; Иван Бунин; 1907; За исчисленье солнечных путей.
Рыбалка; Иван Бунин; 1907; Вода за холодные серые дни в октябре
Рыбалка; Иван Бунин; 1907; На отмелях спала — прозрачная стала и чистая.
Рыбалка; Иван Бунин; 1907; В песке обнаженном оттиснулась лапка лучистая:
Рыбалка; Иван Бунин; 1907; Рыбалка сидела на утренней ранней заре.В болоте лесном, под высоким коричневым шпажником,
Рыбалка; Иван Бунин; 1907; Где цепкая тина с листвою купав сплетена,
Рыбалка; Иван Бунин; 1907; Все лето жила, тосковала о дружке она,
Рыбалка; Иван Бунин; 1907; И горе забудет. Но жизнь дорожит и рыбалкою:
Рыбалка; Иван Бунин; 1907; И Груня жалкует, поет… Вспоминай, вспоминай!
Сирокко; Иван Бунин; 1916; Гул бури за горой и грохот отдаленных
Сирокко; Иван Бунин; 1916; Полуночных зыбей, бушующих в бреду.
Сирокко; Иван Бунин; 1916; Звон, непрерывный звон кузнечиков бессонных,
Сирокко; Иван Бунин; 1916; И мутный лунный свет в оливковом саду.Как фосфор, светляки мерцают под ногами,
Сирокко; Иван Бунин; 1916; На тусклой блеске волн, облитых серебром,
Сирокко; Иван Бунин; 1916; Ныряет гробом челн… Господь смешался с нами
Сирокко; Иван Бунин; 1916; И мчит куда-то мир в восторге бредовом.
Колибри; Иван Бунин; Год написания не известен; Трава пестрит — как разглядеть змею?
Колибри; Иван Бунин; Год написания не известен; Зелёный лес раскинул в жарком свете
Колибри; Иван Бунин; Год написания не известен; Они живут в неведенье, в раю.Поют, ликуют, спорят голосами,
Колибри; Иван Бунин; Год написания не известен; Огнём хвостов… Но стоит невпопад
Колибри; Иван Бунин; Год написания не известен; Взглянуть в траву — и прянет пёстрый гад:
Колибри; Иван Бунин; Год написания не известен; Он метко бьёт раскосыми глазами.
Новоселье; Иван Бунин; Год написания не известен; Весна! Темнеет над аулом.
Новоселье; Иван Бунин; Год написания не известен; И горный кряж стократным гулом
Новоселье; Иван Бунин; Год написания не известен; Ответил на громовый гул.Весна! Справляя новоселье,
Новоселье; Иван Бунин; Год написания не известен; Она весёлый катит гром
Новоселье; Иван Бунин; Год написания не известен; И будит звучное веселье,
Новоселье; Иван Бунин; Год написания не известен; И сыплет с неба серебром.
Неуловимый свет разлился над землею…; Иван Бунин; 1894; Нет солнца, но светлы пруды,
Неуловимый свет разлился над землею…; Иван Бунин; 1894; стоят зеркалами литыми,
Неуловимый свет разлился над землею…; Иван Бунин; 1894; и чаши недвижной воды
Неуловимый свет разлился над землею…; Иван Бунин; 1894; совсем бы казались пустыми,
Неуловимый свет разлился над землею…; Иван Бунин; 1894; но в них отразились сады.
Какая теплая и темная заря!..; Иван Бунин; 1888; Какая теплая и темная заря!
Какая теплая и темная заря!..; Иван Бунин; 1888; Давным-давно закат, чуть тлея, чуть горя,
Какая теплая и темная заря!..; Иван Бунин; 1888; Померк над сонными весенними полями,
Какая теплая и темная заря!..; Иван Бунин; 1888; И мягкими на все ложится ночь тенями,
Какая теплая и темная заря!..; Иван Бунин; 1888; В вечерние мечты, в раздумье погрузив
Какая теплая и темная заря!..; Иван Бунин; 1888; Все, от затихших рощ до придорожных ив,
Какая теплая и темная заря!..; Иван Бунин; 1888; И только вдалеке вечерней тьмой не скрыты
Какая теплая и темная заря!..; Иван Бунин; 1888; На горизонте грустные ракиты.
Какая теплая и темная заря!..; Иван Бунин; 1888; Над садом облака нахмурившись стоят,
Какая теплая и темная заря!..; Иван Бунин; 1888; Весенней сыростью наполнен тихий сад,
Какая теплая и темная заря!..; Иван Бунин; 1888; Над лугом, над прудом, куда ведут аллеи,
Какая теплая и темная заря!..; Иван Бунин; 1888; Ночные облака немного посветлее,
Какая теплая и темная заря!..; Иван Бунин; 1888; Но в чаще, где, сокрыв весенние цветы,
Какая теплая и темная заря!..; Иван Бунин; 1888; Склонились кущами зеленые кусты,
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Порыжели холмы. Зноем выжжены,
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; И так близко обрывы хребтов,
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Поднебесных скалистых хребтов.
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; На стене нашей глинистой хижины
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Уж не пахнет венок из цветов,
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Из заветных засохших цветов.
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Море все еще в блеске теряется,
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Тонет в солнечной светлой пыли:
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Что ж так горестно парус склоняется.
Порыжели холмы. Зноем выжжены…; Иван Бунин; Год написания не известен; Белый парус в далекой дали?
